ID|LATITUDE|LONGITUDE|STATE|EPIDEMIC
3877|28.683|-106.11|Chihuahua|0
4216|28.686|-100.55|Coahuila_de_Zaragoza|0
4113|28.69|-106.134|Chihuahua|0
4017|28.694|-106.108|Chihuahua|0
4178|28.699|-106.087|Chihuahua|0
3872|28.7|-106.124|Chihuahua|0
4247|28.701|-106.144|Chihuahua|0
4228|28.705|-105.977|Chihuahua|0
4217|28.706|-100.515|Coahuila_de_Zaragoza|0
4348|28.707|-100.531|Coahuila_de_Zaragoza|0
3871|28.723|-106.136|Chihuahua|0
4096|28.724|-106.11|Chihuahua|0
3716|28.74|-106.124|Chihuahua|0
3831|28.745|-106.159|Chihuahua|0
4227|28.823|-105.926|Chihuahua|0
4377|29.008|-110.946|Sonora|0
4197|29.024|-110.91|Sonora|0
3670|29.028|-110.959|Sonora|0
4225|29.031|-110.938|Sonora|0
4080|29.058|-110.953|Sonora|0
4371|29.068|-110.97|Sonora|0
4078|29.076|-110.958|Sonora|0
3792|29.076|-110.929|Sonora|0
3824|29.079|-110.992|Sonora|0
4431|29.08|-111.078|Sonora|0
4079|29.082|-110.944|Sonora|0
3790|29.088|-110.957|Sonora|0
4134|29.09|-111.043|Sonora|0
4133|29.091|-110.939|Sonora|0
3789|29.092|-110.976|Sonora|0
4132|29.093|-111.009|Sonora|0
3671|29.096|-110.993|Sonora|0
4143|29.097|-110.947|Sonora|0
3791|29.099|-110.917|Sonora|0
4058|29.107|-110.965|Sonora|0
4242|29.108|-111.035|Sonora|0
4019|29.11|-111.012|Sonora|0
3668|29.119|-110.952|Sonora|0
4018|29.125|-110.96|Sonora|0
4198|29.133|-111.011|Sonora|0
4401|29.141|-110.906|Sonora|0
3669|29.142|-110.996|Sonora|0
4059|29.144|-110.954|Sonora|0
4423|29.299|-100.918|Coahuila_de_Zaragoza|0
4157|29.319|-100.94|Coahuila_de_Zaragoza|0
3721|29.344|-100.993|Coahuila_de_Zaragoza|0
4403|31.224|-110.966|Sonora|0
4256|31.257|-110.957|Sonora|0
4034|31.277|-110.939|Sonora|0
4094|31.297|-110.954|Sonora|0
4338|31.3|-113.548|Sonora|0
4033|31.301|-110.941|Sonora|0
3951|31.313|-110.945|Sonora|0
4257|31.325|-110.929|Sonora|0
4404|31.328|-110.963|Sonora|0
4182|31.328|-110.939|Sonora|0
4337|31.329|-113.522|Sonora|0
4379|31.511|-106.258|Chihuahua|0
4243|31.559|-106.337|Chihuahua|0
4173|31.581|-106.37|Chihuahua|0
3777|31.588|-106.397|Chihuahua|0
3820|31.591|-106.368|Chihuahua|0
3752|31.608|-106.472|Chihuahua|0
4008|31.611|-106.41|Chihuahua|0
3689|31.614|-106.326|Chihuahua|0
4077|31.62|-106.391|Chihuahua|0
3889|31.62|-106.352|Chihuahua|0
3757|31.623|-106.37|Chihuahua|0
3739|31.625|-106.448|Chihuahua|0
3740|31.637|-106.401|Chihuahua|0
3890|31.645|-106.361|Chihuahua|0
3924|31.656|-106.462|Chihuahua|0
3806|31.66|-106.406|Chihuahua|0
3928|31.66|-106.372|Chihuahua|0
3738|31.667|-106.437|Chihuahua|0
4119|31.671|-106.341|Chihuahua|0
3805|31.676|-106.423|Chihuahua|0
3744|31.679|-106.478|Chihuahua|0
3929|31.68|-106.377|Chihuahua|0
3750|31.685|-106.45|Chihuahua|0
4231|31.691|-106.4|Chihuahua|0
4267|31.691|-106.365|Chihuahua|0
3930|31.695|-106.431|Chihuahua|0
3743|31.7|-106.463|Chihuahua|0
4186|31.705|-106.377|Chihuahua|0
3894|31.707|-106.428|Chihuahua|0
4084|31.707|-106.405|Chihuahua|0
3957|31.719|-106.478|Chihuahua|0
3742|31.722|-106.426|Chihuahua|0
4322|31.723|-116.574|Baja_California|0
3853|31.723|-106.527|Chihuahua|0
3895|31.723|-106.498|Chihuahua|0
3667|31.723|-106.453|Chihuahua|0
3745|31.733|-106.405|Chihuahua|0
3701|31.736|-106.468|Chihuahua|0
3751|31.739|-106.492|Chihuahua|0
3923|31.745|-106.441|Chihuahua|0
3814|31.749|-106.518|Chihuahua|0
4205|31.769|-106.521|Chihuahua|0
3909|31.784|-116.601|Baja_California|0
4394|31.822|-116.598|Baja_California|0
4158|31.838|-116.605|Baja_California|0
4215|31.86|-116.584|Baja_California|0
3938|31.872|-116.631|Baja_California|0
3908|31.879|-116.631|Baja_California|0
3939|31.889|-116.577|Baja_California|0
3972|31.9|-116.696|Baja_California|0
4355|32.103|-116.875|Baja_California|0
4241|32.219|-116.911|Baja_California|0
4253|32.273|-117.02|Baja_California|0
3906|32.344|-117.059|Baja_California|0
3907|32.377|-117.055|Baja_California|0
4062|32.394|-117.051|Baja_California|0
4056|32.394|-116.953|Baja_California|0
4420|32.4|-117.087|Baja_California|0
4194|32.411|-117.053|Baja_California|0
3970|32.412|-116.96|Baja_California|0
3796|32.413|-116.927|Baja_California|0
3969|32.427|-116.953|Baja_California|0
3859|32.431|-117.04|Baja_California|0
4001|32.44|-117.038|Baja_California|0
4002|32.444|-117.022|Baja_California|0
3839|32.444|-114.771|Sonora|0
3737|32.445|-116.87|Baja_California|0
4281|32.447|-116.991|Baja_California|0
4103|32.45|-116.925|Baja_California|0
4306|32.457|-116.971|Baja_California|0
3838|32.458|-114.723|Sonora|0
3931|32.459|-116.812|Baja_California|0
3795|32.462|-116.898|Baja_California|0
4417|32.463|-116.729|Baja_California|0
4276|32.464|-117.0|Baja_California|0
3997|32.464|-116.982|Baja_California|0
3810|32.468|-116.95|Baja_California|0
3809|32.473|-116.922|Baja_California|0
3840|32.473|-114.784|Sonora|0
3860|32.474|-117.028|Baja_California|0
4180|32.475|-117.009|Baja_California|0
3675|32.477|-116.843|Baja_California|0
4169|32.479|-116.18|Baja_California|0
3794|32.48|-116.87|Baja_California|0
4029|32.481|-116.957|Baja_California|0
3955|32.482|-117.023|Baja_California|0
4387|32.483|-117.052|Baja_California|0
4226|32.483|-117.044|Baja_California|0
4111|32.483|-116.975|Baja_California|0
4177|32.486|-117.073|Baja_California|0
4230|32.486|-116.981|Baja_California|0
3904|32.487|-116.995|Baja_California|0
4457|32.491|-117.12|Baja_California|0
3893|32.493|-116.959|Baja_California|0
4030|32.493|-116.916|Baja_California|0
4458|32.494|-116.93|Baja_California|0
3983|32.494|-116.87|Baja_California|0
4087|32.497|-116.905|Baja_California|0
3861|32.499|-117.036|Baja_California|0
4312|32.499|-117.008|Baja_California|0
4204|32.499|-116.716|Baja_California|0
3919|32.501|-117.057|Baja_California|0
3827|32.502|-116.842|Baja_California|0
3808|32.505|-116.979|Baja_California|0
4168|32.505|-116.29|Baja_California|0
4105|32.507|-116.955|Baja_California|0
3867|32.507|-116.879|Baja_California|0
3954|32.51|-116.904|Baja_California|0
4295|32.513|-117.022|Baja_California|0
4127|32.513|-117.003|Baja_California|0
3891|32.513|-116.869|Baja_California|0
3920|32.515|-117.057|Baja_California|0
4184|32.515|-117.036|Baja_California|0
4106|32.517|-117.119|Baja_California|0
4303|32.521|-114.918|Baja_California|0
4266|32.522|-116.707|Baja_California|0
4089|32.524|-117.102|Baja_California|0
4128|32.524|-116.998|Baja_California|0
4273|32.525|-117.088|Baja_California|0
4086|32.525|-117.074|Baja_California|0
3699|32.525|-117.016|Baja_California|0
4003|32.527|-117.035|Baja_California|0
3862|32.527|-116.926|Baja_California|0
4232|32.528|-116.951|Baja_California|0
4139|32.529|-116.971|Baja_California|0
4381|32.53|-117.072|Baja_California|0
4076|32.53|-116.98|Baja_California|0
4188|32.532|-116.865|Baja_California|0
4091|32.533|-117.043|Baja_California|0
4274|32.535|-117.061|Baja_California|0
3981|32.537|-117.026|Baja_California|0
4219|32.541|-117.007|Baja_California|0
4199|32.541|-116.423|Baja_California|0
3914|32.544|-116.913|Baja_California|0
3892|32.545|-116.94|Baja_California|0
4051|32.546|-116.973|Baja_California|0
4390|32.552|-115.233|Baja_California|0
4347|32.554|-116.534|Baja_California|0
4097|32.556|-116.635|Baja_California|0
3905|32.572|-115.408|Baja_California|0
4183|32.574|-115.352|Baja_California|0
3994|32.577|-116.603|Baja_California|0
3769|32.587|-115.474|Baja_California|0
4092|32.591|-115.358|Baja_California|0
4075|32.592|-115.388|Baja_California|0
4350|32.6|-115.672|Baja_California|0
3807|32.6|-115.417|Baja_California|0
3786|32.605|-115.476|Baja_California|0
3690|32.612|-115.489|Baja_California|0
4444|32.613|-115.385|Baja_California|0
3722|32.616|-115.434|Baja_California|0
4088|32.617|-115.405|Baja_California|0
3785|32.622|-115.518|Baja_California|0
4290|32.623|-115.481|Baja_California|0
3784|32.624|-115.5|Baja_California|0
3723|32.627|-115.462|Baja_California|0
4269|32.63|-115.256|Baja_California|0
3781|32.637|-115.468|Baja_California|0
4203|32.639|-115.386|Baja_California|0
4195|32.642|-115.408|Baja_California|0
3782|32.644|-115.443|Baja_California|0
3672|32.645|-115.506|Baja_California|0
3980|32.651|-115.474|Baja_California|0
3783|32.654|-115.461|Baja_California|0
3899|32.656|-115.518|Baja_California|0
3956|32.66|-115.421|Baja_California|0
4118|32.663|-115.488|Baja_California|0
4200|32.665|-115.468|Baja_California|0
4268|32.666|-115.436|Baja_California|0
4220|32.67|-115.391|Baja_California|0
